"","oil_subset.2.346..1.","oil_percent","df_permits_percent","export_percent","inflation_raw_percent","df_stock_percent"
"52","1990/05",-0.0163299072817815,0.0321175249237804,0.975437923981657,0.0061776258239572,0.0399132710770269
"53","1990/06",-0.0855893290012304,-0.0354972593404987,0.209187890431184,0.00460830308619453,0.0241421018277199
"54","1990/07",0.109966739262819,-0.26928382694221,-0.84592154723985,0.00839379212846847,-0.00117235453779418
"55","1990/08",0.39398210894662,0.128905168942303,1.21983318630863,0.00681562653505985,-0.087678473822729
"56","1990/09",0.20020419512502,-0.206685648323756,-0.0740446724555257,0.00676948805524713,-0.0441524961642461
"57","1990/10",0.0656341679055643,0.208942364178377,-0.140217213964608,0.00224635062637368,-0.0276570630746731
"58","1990/11",-0.110782230310782,-0.287020006528412,-0.224442011893601,0.00373274042968408,0.0286743539364327
"59","1990/12",-0.165494941914626,-0.434455276048487,-0.720430152195873,0.00371885887873713,0.0404894130772675
"60","1991/01",-0.0847440581242762,0.0514065591752697,0.0608209614846906,0.000742115061887816,-0.00763476927891826
"61","1991/02",-0.206769741515704,0.0145014501477014,0.144326627099585,0,0.108685423924926
"62","1991/03",-0.0242585108247066,0.213829089610028,-0.693341411890069,0.00222304648794669,0.0234083252596147
"63","1991/04",0.0503309151107221,0.36203101457674,0.425211871042999,0.00369413054014167,0.0206458489393242
"64","1991/05",0.0146661818742206,0.0986926988569152,0.0918877363564068,0.00294551022975753,-0.00581664557156891
"65","1991/06",-0.0488843749189485,-0.0775458647448417,0.11806611400664,0.00146950797935919,0.00103782790945672
"66","1991/07",0.058118879086003,-0.0159031888701158,0.262775871799913,0.00293255342127807,0.00624510847860194
"67","1991/08",0.0131670713531364,-0.0626916745401331,-0.498972545358702,0.00292397869143546,0.0230272468194368
"68","1991/09",0.00851756700091588,0.142070080144013,0.0550271906249797,0.00145878946365929,-0.00571082633824105
"69","1991/10",0.0624174609390402,-0.00616952865129505,0.288421991094491,0.00436364328777383,-0.00082182594960134
"70","1991/11",-0.0400704566148229,-0.105154755282882,0.618598168968727,0.00289855275401152,-0.00346976811794075
"71","1991/12",-0.138364641859479,-0.418372542776613,-1.39781580299973,0.000723327337142976,0.00742812653202485
"72","1992/01",-0.0372339047117949,-0.227436795675246,0.904369899793931,0.00216684808509005,0.0685453972874051
"73","1992/02",0.0120137815961967,0.16385473387599,-0.497696332324198,0.00360101217359432,-0.00849408863420198
"74","1992/03",-0.00265050947030288,0.416708571832416,0.446652038714988,0.00215439939702655,-0.0129975780892169
"75","1992/04",0.067142067919721,-0.0423765826221008,0.317954105827102,0.00214976793649235,0.00140883090356425
"76","1992/05",0.0365995010076547,0.181784153046173,-0.800953908590105,0.00285918708004562,0.0176235262668012
"77","1992/06",0.0618378033396589,0.0702688998122021,0.0124465719645492,0.00285103543083931,-0.0169585835169395
"78","1992/07",-0.0275135247957672,-0.274008121443345,0.852741276150473,0.00213295495014165,0.0172037315628648
"79","1992/08",-0.0191622377304279,-0.135093408856889,-0.0971278823775723,0.00212841513482598,0.00645374021538458
"80","1992/09",0.0245140200239162,0.153944994797126,0.342540662746788,0.00424328783786621,0.00154219419525958
"81","1992/10",-0.00951753128404498,0.0699784602383566,-0.308148592273111,0.00281888840641997,-0.0148417839633588
"82","1992/11",-0.0656549900473626,-0.276910265375829,0.382839137649524,0.00140646999275162,0.0260911176260166
"83","1992/12",-0.0450500697314133,-0.0205837930186554,-0.130776486363266,0.00350754480967819,0.0294495797214829
"84","1993/01",-0.0163019528327628,-0.452838780574639,-0.287617437477774,0.00209863665692023,-0.000676488341074588
"85","1993/02",0.0515187694316914,0.19873410259774,-0.135453759205439,0.00139664827172137,0.0139087577963508
"86","1993/03",0.010683426888249,0.354412949153994,0.142923207970964,0.00348311045282035,0.0198143322333575
"87","1993/04",-0.00401061306081907,0.116443345457132,0.0564952909347003,0.00277777956390235,-0.0174632101157295
"88","1993/05",-0.0137289772063589,0.161206737548998,0.217037887665793,0.00069324092897638,0.00661603400631616
"89","1993/06",-0.0486215089456032,-0.076536387312192,-0.263575225767059,0.00138504177266174,0.00489241137117613
"90","1993/07",-0.062476787835454,-0.0783400305051067,-0.550605436275624,0.00207397239912943,-0.00143325193855759
"91","1993/08",0.00805461340851066,-0.0573960970797671,0.926155987812265,0.00138026246895784,0.0162371132775228
"92","1993/09",-0.0263827709369,0.0407350300964247,0.158628299248552,0.00412939334201123,0.0101267400705671
"93","1993/10",0.0315102433320114,-0.0958767846973103,-0.23588257709164,0.00274348594575091,0.0111027507870087
"94","1993/11",-0.0918328472252892,0.0546274655646961,-0.195989195522619,0.00205268631774214,-0.0037229256475344
"95","1993/12",-0.132113467744467,-0.418125968084521,0.170884073276618,0,0.00773447124263527
"96","1994/01",0.040555540345026,-0.277695126602762,-0.148207364605588,0.00273037712285706,0.0152339984576857
"97","1994/02",-0.0231804814404497,0.297523306213414,-0.539060564283752,0.0027229424584565,-0.00532382243152618
"98","1994/03",-0.00307608918749969,0.423371594253247,0.62659497337706,0.000679578687384108,-0.0149847878513194
"99","1994/04",0.112261820217354,0.187353473486706,-0.413612422808609,0.00203596948509865,-0.0363306306799807
"100","1994/05",0.0867068239189037,0.0502446609705878,0.587320573073592,0.00270819393687916,0.00884306328147311
"101","1994/06",0.0653139971069447,0.0628842860027028,0.201447394530324,0.0033749610165259,0.00685100595251953
"102","1994/07",0.0306559304946621,-0.225047741049035,-0.306970997723347,0.00403497521217933,-0.00477659629265759
"103","1994/08",-0.0772738706106573,-0.000765962644202034,0.213909839767386,0.00201139859968524,0.0275512175354207
"104","1994/09",-0.0448785722137419,-0.0772449720217345,0.188961482362837,0.000669568153572442,0.00402775318911441
"105","1994/10",0.0178731359823159,0.0115966478342564,0.15552389143521,0.00267379838440274,-0.00563964286991236
"106","1994/11",0.0148621344683035,-0.0964432495252687,-0.121357315670708,0.00200066755629624,-0.0085196342592031
"107","1994/12",-0.0509867496551646,-0.143672530736989,-0.138572763759149,0.00266134554951414,-0.0100191608340863
"108","1995/01",0.0529014455264361,-0.263248553301967,-0.115552112009023,0.00265428158487335,0.0216822030831185
"109","1995/02",0.0273910617710529,0.0562356471858081,-0.338744092199668,0.00198609797162952,0.0363741198901648
"110","1995/03",-0.00062015585820463,0.327314809259708,0.458629058946951,0.00396040121609698,0.022058845286792
"111","1995/04",0.071680493004747,0.0159561955124019,-0.264954617742467,0.00197433430371685,0.0294104264940147
"112","1995/05",-0.0131698065561063,0.303950758017969,0.295113971642795,0.0019704439872994,0.0318819689759282
"113","1995/06",-0.0652604558128496,-0.167881813197756,-0.137182917574759,0.00131147559781031,0.0280866161493192
"114","1995/07",-0.0607893981329588,-0.0825688299019021,0.0843718891367935,0.00196399408465986,0.0325273356042128
"115","1995/08",0.0398058950739704,0.129076658401175,0.196503128377961,0.00130718972862187,0.00325555427979651
"116","1995/09",0.0105297863207325,-0.192905969135797,0.0351734769285876,0.00260926436361331,0.0355809701609688
"117","1995/10",-0.0441014973430143,0.0833248180062931,-0.0826867583039741,0.00130208351729877,0.00589017426012095
"118","1995/11",0.0327303325102473,-0.123645307000409,0.213843143514748,0.00130039030028328,0.0231300787364379
"119","1995/12",0.0556108035852545,-0.349844791191416,-0.0372011659981606,0.00518471673418652,0.0303003323474327
"120","1996/01",-0.0135551899724313,-0.0887957644727475,-0.478056065873187,0.00193735934022676,0.000804090916082245
"121","1996/02",0.0201764136989455,0.221873364834982,-0.019611815475737,0.00322061470004176,0.0543438987500711
"122","1996/03",0.112443047698722,0.252854618182582,0.287229890667001,0.00385109590209787,-0.00357191510059707
"123","1996/04",0.0873292656203954,0.0608188999755122,0.393352677650446,0.00192000058982433,-0.000474449436084434
"124","1996/05",-0.100705225669054,0.320973884383349,-0.0605238028667463,0.00191632125076424,0.0219052805197535
"125","1996/06",-0.0340232638482507,-0.185580948432417,-0.102385034186836,0.00191265598633272,0.0109792840778615
"126","1996/07",0.0385357348147672,0.123303141035844,0.133845639220899,0.00127307464679838,-0.0395791178373024
"127","1996/08",0.031019834474141,-0.212300742760466,-0.204973970037527,0.00317561397388655,0.0312237071796186
"128","1996/09",0.0889151726917246,-0.0221856722586935,-0.273494850776844,0.00316556136456114,0.0183389701575036
"129","1996/10",0.0340500699387603,0.0714815432791518,0.164577358475346,0.00315557219880969,0.0385237024125598
"130","1996/11",-0.0444172318049656,-0.166436326220051,0.399199487807481,0.00251730781137738,0.0489920289102619
"131","1996/12",0.0607270738666363,-0.282327212901746,-0.217103223126183,0.00188383101237388,0.00797135798570547
"132","1997/01",-0.00384243912897464,-0.0359529952318045,-0.350010828807514,0.00188028886485192,0.0304340016417299
"133","1997/02",-0.12510983693365,0.0734022852564067,-0.254777392104734,0.000625978111207459,0.0411247662613201
"134","1997/03",-0.0576820782458785,0.335342188550516,-0.218443382481792,0.000625586507734255,-0.0097887628555311
"135","1997/04",-0.0618784837164243,0.336205737737451,0.45850655281563,0,-0.0320160801513003
"136","1997/05",0.0586088129538971,0.0088087307998137,-0.0357341728361122,0.0018744147943508,0.0864304284186153
"137","1997/06",-0.0780386753627065,-0.0479709470033889,-0.0359487865140897,0.00124766079815508,0.0492417009147506
"138","1997/07",0.0191064097802469,0.0249160610625587,0.0302001024573748,0.00249066131245179,0.0564074582404208
"139","1997/08",0.0134364533996334,-0.170632542388322,-0.19886162058338,0.00248447332766144,-0.00116412596813298
"140","1997/09",-0.00393830805640727,0.10861100104081,-0.20242283132544,0.00185931259018357,0.0119001171298088
"141","1997/10",0.0719016508381425,0.064505842798301,0.413736390803516,0.00123762392034976,0.0138780083168948
"142","1997/11",-0.0589047789996942,-0.153827503928753,0.274172614014592,0.000618238041330876,-0.0108374050084592
"143","1997/12",-0.0940584797804487,-0.180571821060123,-0.444690438343727,0.00123533060799197,0.0221390005737678
"144","1998/01",-0.0907325723679637,-0.278320793015848,-0.0630810441137282,0,0.00164584766441145
"145","1998/02",-0.040513104975703,0.20432099586597,-0.241580598206276,0,0.0607937878688363
"146","1998/03",-0.0589627434441953,0.442682176257879,0.258223082078683,0.00123380644892901,0.0518186614541589
"147","1998/04",0.0157299601932284,0.00273322792326525,0.145368069396835,0.00246305543239789,0.0316033302345353
"148","1998/05",-0.0350317222188408,0.0815749532538419,-0.212758905013655,0.00122925645472982,-0.00530886616884185
"149","1998/06",-0.080804093023338,-0.0339222413926734,0.56788314470367,0.00245398896156601,0.00368887752739422
"150","1998/07",0.033057085337834,-0.0121581604063827,-0.071077866416557,0.00122473989589622,0.0405284046528207
"151","1998/08",-0.0492142549637866,-0.037702482367056,0.155517805920937,0.000611807911405471,-0.0772323945226479
"152","1998/09",0.115038398733972,-0.0158443954580747,-0.110505707133721,0.0024434954124759,-0.0485000269055673
"153","1998/10",-0.0481888838334878,-0.0929229080798315,-0.0542628585593663,0.00121951234626128,0.0140143816314104
"154","1998/11",-0.109527314828731,-0.0707867862144518,0.110847294455618,0.00182648452603473,0.102115419777283
"155","1998/12",-0.129126489848056,-0.219854691323878,0.292591805641098,0.00182315456151461,0.0383945276152522
"156","1999/01",0.0969868369435547,-0.243659430831922,-0.072647688268332,0,0.0485453913869431
"157","1999/02",-0.0405926755649868,0.0957136780588819,-0.0601212546690064,0.000606980291776971,-0.00428348258309885
"158","1999/03",0.213416009819625,0.566472704757697,-0.0593433614006678,0.00665257972102751,0.0312610180183635
"159","1999/04",0.154221284936048,-0.00102290812886707,0.0955016642194462,0.000602591160144605,0.0401751700600608
"160","1999/05",0.0174836122376121,0.0947432132709878,0.15641444879682,0,-0.00490062184375617
"161","1999/06",0.0230589938845647,0.0305609845951231,0.193564164065473,0.00420800140020461,-0.00284533763241335
"162","1999/07",0.108782520745092,0.00535959324203361,0.0946440857202049,0.00239664584460009,0.0402626221773943
"163","1999/08",0.0560896629154448,-0.143332608467357,-0.164835494308964,0.0041803584317579,-0.0393955146333216
"164","1999/09",0.116225798231376,-0.0223137633899171,0.0208710344919805,0.00178624638146374,-0.00890526592887486
"165","1999/10",-0.0573398940752003,0.0115738546036468,0.0377203280328455,0.00178306139365603,-0.00952031984112267
"166","1999/11",0.106220089210607,0.00919617608779433,0.00870457063111374,0.00237248035363091,0.0665358204595536
"167","1999/12",0.0402629512068362,-0.0682133456177993,0.247145976874238,0.00295770697723263,0.026268887730688
"168","2000/01",0.0431544025162047,-0.310951049011667,-0.240850992058016,0.0041261479111725,-0.00374752416421842
"169","2000/02",0.0783893988830342,-0.0789960138601877,0.162848643977627,0.0058651194523982,-0.0266279345155134
"170","2000/03",0.00739764580242008,0.522965962634814,0.0446386313717397,-0.000584966381114604,0.0407529275152072
"171","2000/04",-0.145478395318891,-0.0881814033593429,0.0404597684497574,0.0017538735860958,0.0114373458426726
"172","2000/05",0.119229925488531,0.213145248303388,0.08045200389153,0.00582412828598855,-0.030637726847897
"173","2000/06",0.0957961913057117,-0.0385759518203486,0.0878083512184933,0.00289939315900245,0.0312431658185872
"174","2000/07",-0.0746796329886945,-0.0565700321591613,-0.0534104884454489,0,0.0059682929540017
"175","2000/08",0.0622543870766497,0.0492659753804361,0.00924567308933355,0.00519781707361755,0.0119662108018135
"176","2000/09",0.0734826282915346,-0.00624238138205158,0.0524920635596349,0.00172661913398731,-0.0160940933443605
"177","2000/10",-0.023828040611134,-0.0509716554598612,0.00721949469648742,0.00172364305816508,-0.0516671263340225
"178","2000/11",0.0372240380658053,-0.0303338042083041,0.151965296047189,0.00229357898709903,-0.015575076831146
"179","2000/12",-0.196114988320167,-0.263038394856785,0.190642056300266,0.00571103779551496,-0.0283055740569207
"180","2001/01",0.0467992470228693,0.0581573475756869,-0.322702408644425,0.00227531383713497,0.00419828769061681
"181","2001/02",-0.00338906804492645,-0.0283670636342563,-0.097205342607845,0.000568020464008612,-0.0292622242560121
"182","2001/03",-0.0804375719504469,0.248607357686058,-0.0278776394264675,0.00170212807053094,-0.0932007787368248
"183","2001/04",0.0114284970196077,0.084821317139081,0.0374896590676883,0.00508906950747168,0.00864390037392404
"184","2001/05",0.0382995820273009,0.161209868941672,-0.151233239772024,0.00225352208044338,0.0622232487134937
"185","2001/06",-0.0363729406548039,-0.107395428513968,0.0573524843399014,-0.00168966528512726,-0.025916527438727
"186","2001/07",-0.0422737979003087,0.0554734594038955,0.0347011081354491,0,-0.0267283183765272
"187","2001/08",0.0354948955809862,-0.114964052604066,0.00899922660750896,0.00393812042013764,-0.0236545942077955
"188","2001/09",-0.0506482358494726,-0.0740272570169935,-0.158710661939661,-0.00281135973754676,-0.11948971468985
"189","2001/10",-0.166335245778825,0.141383861895193,0.0811871366114936,-0.000563221642599032,0.0323254027761175
"190","2001/11",-0.118436799156243,-0.0302896641281407,-0.0369463690258414,-0.000563539039991845,0.0483159561022113
"191","2001/12",-0.0103697831824885,-0.28407104526632,0.114118963799562,0.00168966528512726,0.0113906477423882
"192","2002/01",0.0182431548162314,-0.0720210598734781,-0.114486225083857,0.00168681513147906,-0.00485126616501486
"193","2002/02",0.0533215760343069,0.00460488898146139,-0.0774943347300336,0.0028050509276083,-0.0341161149345481
"194","2002/03",0.172698981869495,0.347995059918027,0.143731946845101,0.00447177939139376,0.0473163499294929
"195","2002/04",0.0555773451653718,0.181004775655619,0.0326131613830896,0.0011148273172461,-0.0399600047684787
"196","2002/05",0.0336355598827973,0.0232367822037176,-0.266663655956654,0.000556947939766239,-0.0277675094501664
"197","2002/06",-0.056406234216694,0.00914588218355306,0.289294425906412,0.00222469502211098,-0.0641488498400564
"198","2002/07",0.052315744178657,0.00791781992247564,-0.0656358792188811,0.0027739268827256,-0.117434734311899
"199","2002/08",0.0549121161896822,-0.0672916231561729,0.116375995257393,0.00166067018514049,0.0155631436630541
"200","2002/09",0.0425944544924097,-0.146939288730383,-0.0419260212910935,0.00220994565080268,-0.0528173615442755
"201","2002/10",-0.0355019872387188,0.194685922603366,-0.139441842519695,0.00165426009602587,-0.0115170636836748
"202","2002/11",-0.0859969971862027,-0.103061153927314,0.0751136623271442,0.00165152803847324,0.0605175394988811
"203","2002/12",0.112968844021137,-0.281225873014659,0.174112642899983,0.00439078641749013,-0.0124012589928215
"204","2003/01",0.111838807274752,0.0356378021955983,-0.219409945854416,0.00546151002552175,-0.00372407501731775
"205","2003/02",0.0838369168777664,-0.0884719206741877,0.137158285604993,0.00163265342388552,-0.0671942928085478
"206","2003/03",-0.0722835702793865,0.267447578146768,-0.158694662013927,-0.00381367937024546,0.0113268350483846
"207","2003/04",-0.173998312636621,0.171989355320438,-0.0958644300112521,-0.00163889684321017,0.0524490078117053
"208","2003/05",0.0072701165510809,0.0568977145799714,0.0316339846627613,0.00109289628364451,0.0482865266582797
"209","2003/06",0.0829326260968024,0.0543188907974681,0.346474966961987,0.00327154054061563,0.0527910942517806
"210","2003/07",0.00606178948598224,0.00819143972522696,-0.0944669376666809,0.00434547125950147,0.00475210327771869
"211","2003/08",0.0225641749858321,-0.213020891394851,0.0525907155511156,0.00324675609887048,-0.00246289414167844
"212","2003/09",-0.106228449870422,0.0893670768152894,-0.0550967913693992,-0.00108108118637329,0.0292501677346406
"213","2003/10",0.0687096981268636,0.000359035081068271,-0.125561788147609,0.000540686685245539,0.0196994527102623
"214","2003/11",0.0216427994557886,-0.125283936197814,0.111742403742804,0.00269905696916517,0.0107561608054878
"215","2003/12",0.037826600012171,-0.114712749503592,0.215976653410944,0.00430339556005332,0.028356501317198
"216","2004/01",0.0621979223432327,-0.200112489231124,-0.123530460450791,0.0021447729401336,0.0464300739797068
"217","2004/02",0.0139793602515237,0.0654661842768292,0.0584058985957423,0.00214018273236771,0.0100764984623813
"218","2004/03",0.0516649892359853,0.327016800499528,0.0401810220471841,0.00160213652427732,-0.0185661857902861
"219","2004/04",0.00615425871555875,0.0872124328652113,-0.102487215582945,0.00425985734695811,0.00902507654503104
"220","2004/05",0.0909222411998036,0.000291806424829844,0.322434700496901,0.00371254735618454,-0.0263477849991549
"221","2004/06",-0.0646399617117646,0.288188170745286,-0.14243425928546,0.00105820115694755,0.0263492978824917
"222","2004/07",0.0773433336588587,-0.172792038434228,0.00608693866056775,0.000528680953365779,-0.0254133698099865
"223","2004/08",0.0926660667066619,-0.121533050351964,-0.162811666072553,0.00316622955805013,-0.0136888719524384
"224","2004/09",0.0301944929573397,-0.0551704659270023,0.0736769056815447,0.00525487283835879,0.0264458122778279
"225","2004/10",0.141794699804603,0.0449768280857725,0.130494533897066,0.00470589103741226,-0.000763387903888635
"226","2004/11",-0.0992863267595965,0.0920050415163587,-0.241475889048274,0,0.0470113902989073
"227","2004/12",-0.114355703949146,-0.239626196031914,0.252878374850999,-0.000521784514838863,0.0234023715076495
"228","2005/01",0.0850665375015511,-0.356327521160832,-0.147647233667769,0.00416667269484616,-0.0149444449681804
"229","2005/02",0.0323414597239506,0.237002989856329,-0.0610856544568144,0.00363165120286268,0.0159020261407505
"230","2005/03",0.117833572389458,0.396549388041294,0.0503822167713874,0.00310238097848181,-0.00629801809322839
"231","2005/04",-0.0312677844720919,-0.0399362077577656,-0.0288271029541001,-0.000516395570473449,-0.0247685137666576
"232","2005/05",-0.0529981559691115,0.07175976031359,-0.0417790727635143,0.000516395570473449,0.0131104605807817
"233","2005/06",0.122564590356584,0.0386240584945909,0.24424340609662,0.00617603610056427,0.0189278725811608
"234","2005/07",0.0440786308589445,-0.105652265439875,0.0643745945154723,0.00613812668878566,0.0184516983259009
"235","2005/08",0.0999981217383477,0.109979899497148,0.110124517519814,0.0136745610201734,-0.000498996976721067
"236","2005/09",0.000893355206667223,-0.0989200625035132,0.169095381584949,0.00150791684767704,0.00200772221892009
"237","2005/10",-0.0508265027006081,0.0255301588634573,-0.119725668687535,-0.00503525736564558,-0.027849476136268
"238","2005/11",-0.0647625383483348,-0.116097575071777,0.0636640459435487,0,0.0393525161387567
"239","2005/12",0.0204998152545892,0.059207115189345,0.0251033898988346,0.0060392735142436,0.0172850809092768
"240","2006/01",0.0973434375732705,-0.374807102254429,-0.402728987044446,0.000501630308988865,0.01334890153354
"241","2006/02",-0.0654090374304035,0.0867381712391158,-0.0888643630548103,0.00150338289403162,-0.00140305364661319
"242","2006/03",0.0213853402982958,0.435094330388704,0.0741844380348855,0.00499501538052272,0.0130232123259084
"243","2006/04",0.104996760432808,-0.149111825583933,0.0401807342509368,0.00298507684345406,0.00652373732283262
"244","2006/05",0.0145314447704914,0.23443683477214,-0.051545489411474,0.00248077527376278,-0.0101784399520497
"245","2006/06",0.00440908350247771,-0.00787044660052416,0.106321337984035,0.00543613891225991,-0.0295285909984075
"246","2006/07",0.0474006923813874,-0.122882219201447,-0.0477146979677219,0.00442587395685567,0.00726392325042902
"247","2006/08",-0.0222968995151112,0.12131995049798,-0.050210904466665,-0.00491884907159612,0.0220819127259464
"248","2006/09",-0.136433995629797,-0.0823001705487769,-0.11317827596595,-0.00444774639823642,0.0224059024112266
"249","2006/10",-0.0756838400869917,0.123069255011785,0.0766091436979028,0.00049517208241312,0.0339169512127793
"250","2006/11",0.00744183732649084,-0.0264107681080326,0.0694644583855748,0.00543077118513402,0.0192053660694027
"251","2006/12",0.0422423095156663,-0.313744402351222,0.213015426878922,0.00165790605623251,0.0195530544572176
"252","2007/01",-0.124539518995417,0.10531357546807,-0.313376846592622,0.00387084913353952,0.00544613728167409
"253","2007/02",0.0856647379207853,-0.287109121733284,-0.0214663423330226,0.00518664749319964,0.0120971843618429
"254","2007/03",0.0141287563676205,0.46817688263781,0.114284787594739,0.00299616948199866,-0.0248544799425927
"255","2007/04",0.0583842447302674,-0.064517926737043,-0.13423080668055,0.00412447665692373,0.0401102501348722
"256","2007/05",-0.00806426407329752,0.323763695856325,0.168723919506723,0.002314072179459,0.0327025111147989
"257","2007/06",0.0629446126730935,-0.0367735762796251,-0.0390223770018494,0.001779012466681,-9.49094533808648e-06
"258","2007/07",0.0933660342355216,-0.198136343036463,-0.0552537242257483,0.000308233200118302,0.00317491694582728
"259","2007/08",-0.0281078907921408,0.0491173573741399,-0.0346272025920129,0.00422860024543859,-0.0431389306859602
"260","2007/09",0.102208295589888,-0.0699854289733004,0.0146786506046634,0.00307849440109909,0.0308139621563708
"261","2007/10",0.0774731147984351,0.156792604732168,-0.0104520541983728,0.00782816408287346,0.0252634083938421
"262","2007/11",0.0934526029938407,-0.215878120728171,0.0706213844926964,0.00289382340294875,-0.0512583298311924
